Year,State,State Name,Population,Total Arrests,Arrests per Capita,Larceny - Theft,Vehicle Theft,Arson,Burglary,Embezzlement,Forgery and Counterfeiting,Fraud,Vandalism,Dealing in Stolen Property,Larceny - Theft (%),Vehicle Theft (%),Burglary (%),Vandalism (%),Fraud (%),Dealing in Stolen Property (%),Forgery and Counterfeiting (%),Embezzlement (%),Arson (%)
2017,ME,Maine,1350141.0,7501,555.5716032621779,4685,226,60,608,41,198,522,1068,93,0.5477526940429994,0.2751199084556765,0.3368159810319421,0.6573197602136904,0.4554099562038701,0.11218741329601795,0.4113174622958993,0.28747721217220584,0.7756948933419522
2018,ME,Maine,1350141.0,7354,544.683851538469,4623,235,45,562,48,209,482,1034,116,0.6157784742599802,0.314760246450576,0.3767740897419567,0.692268551993787,0.473910350320037,0.14723428020206636,0.49341328674630525,0.3921248264030716,0.5929634998023455
2019,ME,Maine,1350141.0,6700,496.244466318703,4280,199,46,505,41,146,403,981,99,0.5817011496752394,0.2797301096429576,0.34491001605026805,0.6729179671155072,0.40086339808818994,0.13585651356506703,0.38145003265839317,0.3459915611814346,0.6369426751592357
2020,ME,Maine,1350141.0,5641,417.8082141050453,3366,257,59,454,20,118,301,961,105,0.662370246470212,0.38303897458827035,0.3775091051204869,0.7324695121951219,0.4640907829411946,0.15992201897741293,0.4803191272845687,0.26932399676811203,0.8082191780821918
2010,MD,Maryland,6055802.0,39400,650.6157235655987,23358,1943,427,6372,298,1174,1817,3825,186,2.27555690645842,3.3992302309307205,2.7281017600794626,1.888403965401477,1.1947737688964288,0.2444537903480181,1.88758119493215,2.2260401882423246,4.695403562788652
2011,MD,Maryland,6055802.0,37615,621.1398589319796,22395,1735,395,6557,299,960,1579,3503,192,2.1850208745352133,3.284305374145797,2.784111415408785,1.8363484815919564,1.196230245912817,0.25819639062962263,1.7112299465240641,2.3252196904891513,4.263356718834323
2012,MD,Maryland,6055802.0,37801,624.211293566071,23032,1663,344,6669,266,857,1369,3439,162,2.1973073635364515,2.9722435702668406,2.8870504811750806,1.8615250539945112,1.0973771963575736,0.20366854829584743,1.5741233951104823,2.0727811111976933,3.6673773987206824
2013,MD,Maryland,6055802.0,24858,410.4823770658288,15382,926,259,4206,191,536,1041,2222,95,1.4958655101959446,1.2670005199354186,2.042937633572955,1.3562425611133153,0.9042580914160628,0.1256813250780547,1.0840766134741016,1.4825739346425522,3.0420483908856
2014,MD,Maryland,6055802.0,32778,541.2660453561725,21306,1146,311,5167,227,605,1118,2728,170,2.110083656606812,2.081403585244919,2.690613316114519,1.7082991527387268,0.9870918754745633,0.23709902370990238,1.3196065173293783,1.7397302268546904,4.098576700052715
2015,MD,Maryland,6055802.0,26415,436.19325730927136,16771,1111,243,4359,193,494,838,2296,110,1.7616874215455076,1.7815907633098138,2.4726443510372174,1.4780862131122212,0.7660383567654533,0.15253837726900835,1.0959268790487178,1.4895423323300148,3.3891213389121337
2016,MD,Maryland,6055802.0,32487,536.4607363318682,20438,1665,358,5030,147,620,1026,2951,252,2.3137733933041176,2.355554298002377,2.905935503252568,1.8147938600806848,0.9466341895482727,0.31912468657396853,1.3081272681238922,1.0859929078014185,4.3706507141985105
2017,MD,Maryland,6055802.0,29145,481.2739914548065,17586,1807,319,4807,140,513,1080,2732,161,2.0560894082049495,2.1997419229177315,2.6629513500337922,1.6814584128312757,0.9422274955942141,0.19421691979203107,1.0656861523121028,0.981629504978264,4.124111182934712
2018,MD,Maryland,6055802.0,26388,435.7474038946452,15715,2041,310,3900,114,462,926,2579,341,2.093220576031925,2.7337262255558534,2.614624466180838,1.726654347767869,0.9104584738513574,0.43281801335262615,1.0907030549128853,0.931296462707295,4.084859665305047
2019,MD,Maryland,6055802.0,26466,437.0354248702319,16185,1948,227,3670,120,399,861,2774,282,2.1997273615639608,2.7382625808265395,2.5065737800088788,1.9028281761247883,0.8564352003819642,0.38698522045806977,1.0424559111691705,1.0126582278481013,3.1431736361118805
2020,MD,Maryland,6055802.0,3150,52.01623170638671,1793,297,9,403,8,40,87,344,169,0.3528312097210607,0.44265593561368205,0.3351016946333838,0.2621951219512195,0.13413919639828548,0.25739829721126456,0.16282004314731144,0.10772959870724481,0.1232876712328767
2010,MA,Massachusetts,6893574.0,27746,402.4907834455683,15390,786,138,4003,153,686,1455,3637,1498,1.4993073375458121,1.3750874737578727,1.7138404497172144,1.7955882933765155,0.9567395892924072,1.9687729996845755,1.1029648208888032,1.142899828191529,1.5174840554211568
2011,MA,Massachusetts,6893574.0,26584,385.63450541040106,15063,726,85,3912,127,628,1319,3340,1384,1.4696570409968261,1.3742972343687887,1.6610406980447108,1.7509003507042917,0.9992575645085532,1.8611656491218633,1.1194295900178253,0.9876351193716463,0.9174311926605505
2012,MA,Massachusetts,6893574.0,26518,384.67709202802496,15226,577,112,3614,151,605,1404,3321,1508,1.4525964708755648,1.0312594949151936,1.5645224829759694,1.7976518477219459,1.125432858791843,1.8958775977169007,1.1112539720441563,1.1766539390633524,1.1940298507462688
2013,MA,Massachusetts,6893574.0,26228,380.4702756509178,15710,564,124,3371,132,598,1498,2875,1356,1.5277627854101086,0.771693621213365,1.6373615698465123,1.7548142948698386,1.3012282621914144,1.7939355453246548,1.2094735351819268,1.0246060700147481,1.4564247122386658
2014,MA,Massachusetts,6893574.0,24839,360.3210758309115,15060,643,91,2924,148,543,1337,2880,1213,1.4914981633576734,1.1678381372709274,1.522615315718764,1.8034829764983624,1.180448870759831,1.691771269177127,1.1843741139005823,1.1342734518700184,1.1992619926199262
2015,MA,Massachusetts,6893574.0,21726,315.1630779621717,13096,587,53,2397,133,516,1237,2597,1110,1.3756519272887704,0.9413085311096856,1.359699130405187,1.6718597105629087,1.1307749968005558,1.539250897896357,1.144733339249268,1.0264721772015126,0.7391910739191073
2016,MA,Massachusetts,6893574.0,21207,307.63432727348686,12345,671,83,2185,136,488,1298,2779,1222,1.3975698473597873,0.9492954558315885,1.2623198955480837,1.7090180064941456,1.197593740773546,1.5475014563229745,1.0296227529749347,1.0047281323877069,1.0133072884873642
2017,MA,Massachusetts,6893574.0,19706,285.8604259561151,11036,623,89,2221,127,467,1313,2612,1218,1.2902878829153772,0.7584057653446303,1.2303754833420122,1.6076022599982767,1.1455043534400027,1.4692932192962351,0.9701275499605302,0.8904781938017109,1.1506140917905625
2018,MA,Massachusetts,6893574.0,17247,250.1895243309204,9556,544,59,1919,113,448,1175,2454,979,1.2728486048082137,0.7286364854004822,1.2865293206669304,1.6429661765887362,1.155279380966895,1.242606554463991,1.0576514471882525,0.9231271954905645,0.7774410330741863
2019,MA,Massachusetts,6893574.0,15550,225.5723953931589,8558,549,66,1702,86,457,1073,2154,905,1.163130476383341,0.7717177396682597,1.1624492026090223,1.477538533299493,1.0673112311380344,1.241920654306926,1.193990855649902,0.7257383966244726,0.9138742730545555
2020,MA,Massachusetts,6893574.0,10638,154.3176297229855,4946,500,78,1307,46,254,615,2051,841,0.9732867614502878,0.7452120128176466,1.0867938334636045,1.5632621951219512,0.9482253538499491,1.2808992186667072,1.0339072739854276,0.6194451925666576,1.0684931506849316
2010,MI,Michigan,9966555.0,49725,498.9186333693036,28372,2010,292,6432,968,804,5485,3535,1827,2.764025196936308,3.516445066480056,2.753790100569853,1.7452308542991428,3.606678108088559,2.4011670697087584,1.2926876326451862,7.23089564502876,3.2109082911809987
2011,MI,Michigan,9966555.0,47642,478.01873365470817,27485,1919,274,6398,946,716,4967,3290,1647,2.681638702237122,3.632612111230999,2.7165997919453115,1.7246892676099161,3.762935802057607,2.214840913369732,1.2762923351158644,7.356715141146279,2.9573664328116567
2012,MI,Michigan,9966555.0,45916,460.7008138719949,27437,1678,273,5629,892,561,4491,3263,1692,2.6175547991207715,2.9990527425783275,2.4368281839158086,1.7662565429439052,3.599942285494421,2.1272048377566284,1.030435501350036,6.950829891685498,2.9104477611940296
2013,MI,Michigan,9966555.0,43088,432.325914019438,25812,1540,257,4951,1028,606,4392,2874,1628,2.5101599628902433,2.1071066962208906,2.404798911987566,1.7542039246803187,3.815083129202064,2.1537810234428747,1.2256537831442267,7.979507878599705,3.0185576697204604
2014,MI,Michigan,9966555.0,39062,391.9308126027499,24114,1314,219,3910,946,544,4116,2393,1506,2.3881797284997965,2.3865308124012423,2.036055364042533,1.4985190148474241,3.6340520209779097,2.100418410041841,1.186555281697821,7.250153280196199,2.8861360042171853
2015,MI,Michigan,9966555.0,35320,354.38524143999604,21482,1165,223,3161,890,529,3872,2488,1510,2.2565481598974775,1.8681847338037203,1.7930784110182711,1.6016892413864139,3.539499424100042,2.093935906147297,1.1735735202768656,6.868873967739446,3.110181311018131
2016,MI,Michigan,9966555.0,37142,372.666382716997,21902,1439,245,3349,1027,659,3985,2859,1677,2.4795119317030427,2.0358214022975494,1.9347868788057356,1.7582160779297453,3.676741954532034,2.123698807081529,1.3904126930542662,7.587174940898345,2.9910877792699306
2017,MI,Michigan,9966555.0,35348,354.66618104249665,20106,1289,242,3221,1187,661,3988,2845,1809,2.3507183919804797,1.5691573539795,1.7843491363550747,1.7510062900823495,3.4792622707682646,2.1822261360483495,1.373135568573684,8.322815874351424,3.1286360698125404
2018,MI,Michigan,9966555.0,33994,341.0807445501479,18896,1213,208,3056,1171,708,3847,2898,1997,2.5169262491059023,1.6246986338065899,2.0487929150381134,1.9402265606170161,3.7824338541103364,2.5347142893407457,1.6714670192171492,9.566211910791601,2.740809065753064
2019,MI,Michigan,9966555.0,33180,332.91342896316735,18215,1268,220,2584,1157,702,3794,3030,2210,2.4756276732089924,1.7824008996345235,1.7648464979681044,2.078431641549426,3.773885191927029,3.032756514937355,1.8340953625081646,9.763713080168776,3.0462475768485184
2020,MI,Michigan,9966555.0,23232,233.0996016176101,11269,1197,192,2374,655,502,2236,2673,2134,2.2175431691838443,1.784037558685446,1.9740233822820177,2.03734756097561,3.447531530420303,3.250224652359992,2.0433915414987585,8.82036089415567,2.63013698630137
2010,MN,Minnesota,5657342.0,38125,673.9030449281659,24552,980,177,2833,39,1179,2721,3908,1736,2.391877436739752,1.7144856543037088,1.212917810154601,1.9293810971997314,1.7892016649241511,2.2815687099148354,1.8956202971252172,0.291327407186076,1.9463382449967013
2011,MN,Minnesota,5657342.0,37458,662.1130559191931,24268,977,167,2993,30,1081,2382,3886,1674,2.3677645270471337,1.849433055066538,1.2708320064539413,2.0371253780948737,1.8045727965575236,2.2511497808020224,1.926916221033868,0.2332996344972393,1.8024824608742578
2012,MN,Minnesota,5657342.0,40099,708.7957560281842,25761,1458,187,3219,33,1193,2312,4060,1876,2.4576604286237638,2.6058515486765206,1.3935245912284575,2.1976713344628425,1.853276901372323,2.3585320777963563,2.1912826258655844,0.25714953635159354,1.9936034115138592
2013,MN,Minnesota,5657342.0,36911,652.4442043631091,24895,1015,101,2638,25,984,2145,3213,1895,2.420983739196986,1.3887748679637686,1.2813289294734798,1.9611194189275796,1.8632407359149425,2.507011694978039,1.9901704993629028,0.19405417992703564,1.1862814188395583
2014,MN,Minnesota,5657342.0,35704,631.1090968161374,24079,1086,83,2411,64,878,2286,3094,1723,2.3847134313073983,1.9724295755462324,1.2554806861142065,1.9374917810020602,2.0183291836626585,2.403068340306834,1.9150653259755273,0.4904966278356836,1.0938323668950976
2015,MN,Minnesota,5657342.0,37041,654.7421032704051,24604,1160,119,2246,40,992,2782,3360,1738,2.5844945035898674,1.860166773572803,1.2740443249437006,2.1630529947983725,2.543101084154524,2.410106360850332,2.200727659952081,0.30871343675233465,1.6596931659693166
2016,MN,Minnesota,5657342.0,34443,608.8194774153658,22615,1298,93,2168,29,1019,2257,3197,1767,2.560230222603612,1.8363420293135646,1.2524986423561764,1.9660779297451538,2.082410687924417,2.2376719094293747,2.1499704616423325,0.21424349881796692,1.1353925039677695
2017,MN,Minnesota,5657342.0,35793,632.6822737603632,22669,1523,97,2287,22,1420,2640,3113,2022,2.6503747750823385,1.8540160202566163,1.2669377444408743,1.9159516980760471,2.3032227670080787,2.43917150198439,2.949852507374631,0.1542560650680129,1.2540400775694893
2018,MN,Minnesota,5657342.0,33208,586.9894377960533,20179,1610,99,2045,16,1092,3495,2690,1982,2.6878204265827694,2.1564425395124562,1.3710018034204652,1.8009694437749393,3.436341648067488,2.515675373797375,2.578025402521366,0.13070827546769054,1.3045196995651602
2019,MN,Minnesota,5657342.0,36647,647.777701966754,22381,1605,105,2071,26,1115,4627,2705,2012,3.041834913757368,2.2561147034017432,1.4144725608714954,1.8554975545845536,4.60246884107706,2.7610434878072208,2.913128674069236,0.21940928270042193,1.4538908889504292
2020,MN,Minnesota,5657342.0,28370,501.4722461537591,16054,1248,134,1981,51,930,3056,2533,2383,3.159147931322871,1.8600491839928461,1.647236866175517,1.930640243902439,4.711832002220235,3.6294682973635717,3.7855660031749907,0.6867761917586858,1.8356164383561646
2010,MS,Mississippi,2966786.0,16473,555.2473282535377,8969,352,74,2525,497,662,1661,1071,662,0.8737678694248466,0.615815255423373,1.0810509956372636,0.5287531103124136,1.092195503652707,0.8700452108085375,1.0643771303620813,3.7125569582430717,0.8137233340664175
2011,MS,Mississippi,2966786.0,15895,535.7649658586766,8635,402,95,2373,517,639,1551,936,747,0.8424940947359486,0.7609745016752797,1.007579135086937,0.49067147552671175,1.17501780330005,1.0045453322933757,1.1390374331550803,4.020530367835757,1.0253642741500268
2012,MS,Mississippi,2966786.0,14639,493.4295901355878,8189,363,50,1967,565,525,1365,906,709,0.78125,0.6487819699379814,0.8515262102971034,0.490416312567324,1.094170834936514,0.8913642021096039,0.9643112980548464,4.402711758746981,0.5330490405117271
2013,MS,Mississippi,2966786.0,12524,422.1403228948768,7857,280,76,1320,464,388,977,673,489,0.7640758882856284,0.3831103084037982,0.641150184573538,0.4107791375469222,0.8486648946335192,0.6469280838228291,0.7847420261715511,3.6016455794457816,0.8926474042753112
2014,MS,Mississippi,2966786.0,14519,489.3848090155474,9001,309,72,1535,502,517,1171,767,645,0.8914326008222057,0.5612161499482373,0.7993209677251377,0.48030258436605694,1.0338860341509069,0.8995815899581591,1.1276637511723777,3.8473329245861434,0.9488666315234582
2015,MS,Mississippi,2966786.0,12881,434.1735467269969,7690,338,45,1439,429,380,1120,731,709,0.8077858369617169,0.5420141116100065,0.8162732785369479,0.4705927795230983,1.0238221474669544,0.9831791771247902,0.8430206761913214,3.3109516091687894,0.6276150627615062
2016,MS,Mississippi,2966786.0,12462,420.0505193161893,7146,353,55,1393,444,420,1069,839,743,0.8089942591521296,0.4994058061230264,0.8047650409604029,0.5159647741808521,0.9863079421316799,0.9409112782716613,0.8861507300194108,3.280141843971631,0.6714686851422293
2017,MS,Mississippi,2966786.0,12344,416.07315121481633,7345,375,44,1333,403,368,918,705,853,0.8587499546949479,0.4565042728799941,0.7384468794664126,0.4339048978938687,0.800893371255082,1.0289877800161646,0.7644688188125806,2.8256906464731455,0.5688429217840982
2018,MS,Mississippi,2966786.0,10399,350.5139905608291,6309,334,38,1048,298,314,757,589,712,0.8403518049115759,0.4473613715510314,0.7025965232198765,0.394338662596074,0.7442948862910124,0.9037138577919934,0.741300344681052,2.4344416305857366,0.5007247331664251
2019,MS,Mississippi,2966786.0,10871,366.4234629663212,6497,404,37,1137,340,335,801,638,682,0.8830169087476709,0.5678942929434917,0.7765597787111976,0.437636761487965,0.7967533048849631,0.9359004267815728,0.8752449379490528,2.869198312236287,0.5123234561063417
2020,MS,Mississippi,2966786.0,6113,206.0478915567216,3484,297,24,743,177,129,369,386,504,0.6855905937915088,0.44265593561368205,0.6178177645474048,0.2942073170731707,0.5689352123099695,0.7676256910915821,0.5250946391500794,2.3835173713977915,0.32876712328767127
2010,MO,Missouri,6151548.0,54423,884.7041427621145,33028,1494,306,6144,232,2010,2902,5453,2854,3.217616812505723,2.6137158852344298,2.6304860662159792,2.692148189106995,1.9082187547261622,3.75091998738303,3.2317190816129653,1.733024576081273,3.364855948977348
2011,MO,Missouri,6151548.0,53911,876.381034497333,33089,1555,256,6430,255,1729,2631,5310,2656,3.228406149475137,2.9435705226494027,2.730187036919092,2.7836170246226914,1.9932120183639146,3.571716737043113,3.0819964349376114,1.983046893226534,2.763086886130599
2012,MO,Missouri,6151548.0,55435,901.1552864417216,35542,1696,284,5613,284,1714,2508,5128,2666,3.390791000122115,3.0312237493521117,2.4299016870348966,2.7757779810653838,2.0103886110042324,3.351730554053884,3.1482467902209645,2.213044494662199,3.0277185501066097
2013,MO,Missouri,6151548.0,51993,845.2018906460617,33393,1660,199,5129,299,1559,2605,4650,2499,3.247395461056636,2.2712968283939468,2.4912570429376335,2.838221381267739,2.2628168377894755,3.306080330211145,3.1531258216532168,2.320887991927346,2.3373267559314073
2014,MO,Missouri,6151548.0,48703,791.7194176165088,31467,1769,184,4409,330,1431,2246,4232,2635,3.1163992500913618,3.2129170526162842,2.2958997698372197,2.650118040465649,1.9830128374918332,3.675034867503487,3.1212511178484963,2.529123237277744,2.4248813916710596
2015,MO,Missouri,6151548.0,45470,739.1635406242461,28407,1908,144,4223,323,1280,2252,4072,2861,2.983975587850649,3.0596536241180243,2.39549830108515,2.621414224648504,2.0586138179424833,3.9673845215148447,2.839648593486556,2.4928610017751023,2.00836820083682
2016,MO,Missouri,6151548.0,45837,745.1295186187282,27676,2348,210,4154,369,1351,2454,4080,3195,3.1331829157982565,3.3218267217474957,2.3998521034813454,2.509101643215586,2.264171833480957,4.04604513334853,2.850451514895772,2.7260638297872344,2.563789525088512
2017,MO,Missouri,6151548.0,42808,695.8898800757142,25662,2562,130,3952,302,1280,2015,3951,2954,3.000305151447482,3.11883719231612,2.189303876707624,2.4317138320264897,1.7579522255762419,3.56345826748857,2.659021978478541,2.117515075024541,1.680672268907563
2018,MO,Missouri,6151548.0,38702,629.1424532491659,22165,2470,216,3443,249,1437,2221,3596,2905,2.9523534246100933,3.30833110099116,2.308244112066827,2.407541308481294,2.1837238341510417,3.6872033102327824,3.3925114500212477,2.0341475369659343,2.8462247990512584
2019,MO,Missouri,6151548.0,34222,556.315255932328,18801,2338,120,3114,238,945,2005,3168,3493,2.5552718025804158,3.2864773685690185,2.1268312672881877,2.173092884629895,1.9943700078581164,4.793402039219991,2.4689745264532985,2.0084388185654007,1.6615895873719193
2020,MO,Missouri,6151548.0,28234,458.9739038043757,14575,1986,126,2707,205,765,1261,3542,3067,2.86810645938899,2.9599821149116923,2.2509188272272205,2.6996951219512195,1.9442474328533104,4.671246020987861,3.113933325192331,2.760570966873148,1.7260273972602742
2010,MT,Montana,1080577.0,5707,528.143760231802,3950,222,29,263,35,39,184,969,16,0.3848124745487952,0.38838348495451364,0.11260055914954469,0.47839567123504084,0.12098974874900545,0.021028283040689728,0.06270499710592321,0.26144767311570927,0.31889157686386627
2011,MT,Montana,1080577.0,5465,505.7483177968807,3769,164,34,239,35,45,189,984,6,0.3677313541470516,0.31044730914115887,0.10147973589792582,0.5158341152973123,0.1431839876361763,0.008068637207175707,0.08021390374331551,0.2721829069134458,0.3669724770642202
2012,MT,Montana,1080577.0,6073,562.0145533358567,4136,199,46,335,41,46,147,1095,28,0.39458419831481256,0.35566835266572533,0.14502352844409236,0.592721702275077,0.11783378222393229,0.03520197131039338,0.0844920375438532,0.3194888178913738,0.49040511727078895
2013,MT,Montana,1080577.0,6041,559.0531725180158,4227,206,14,317,39,61,217,927,33,0.41106640954350915,0.28185972689708017,0.15397318826500875,0.565813165684988,0.18849568284081236,0.043657723448166375,0.12337439071253768,0.30272452068617556,0.1644350481559784
2014,MT,Montana,1080577.0,6191,572.9346451016448,4381,227,37,280,40,62,271,857,36,0.43388137142562866,0.41228500336003193,0.14580447619741926,0.5366614273816308,0.23926824530734048,0.05020920502092051,0.13523240342879578,0.30656039239730226,0.48761201897733264
2015,MT,Montana,1080577.0,6177,571.6390409938394,4320,266,26,239,55,94,249,890,38,0.4537886626364911,0.42655548428479795,0.13557283778341248,0.5729515373126641,0.2276176024279211,0.05269507578383925,0.20853669358416896,0.4244809755344602,0.36262203626220363
2016,MT,Montana,1080577.0,6317,584.5950820718931,4234,298,36,332,32,112,260,951,62,0.47932853250071605,0.42159470318601094,0.19180329763018938,0.5848420741906917,0.23988780631827578,0.07851480383962718,0.23630686133850956,0.2364066193853428,0.4395067757294592
2017,MT,Montana,1080577.0,6448,596.718234794929,4434,255,37,281,36,109,260,937,99,0.5184067119288495,0.310422905558396,0.1556665964966706,0.5766934600376666,0.2268325452356441,0.11942531092801911,0.22643234035481324,0.2524190155658393,0.4783451842275372
2018,MT,Montana,1080577.0,5881,544.2462684288116,3864,365,30,329,43,116,205,814,115,0.5146805157993865,0.4888829359764264,0.22056703830089633,0.5449773707185132,0.2015593813601817,0.14596501916584165,0.2738561782898154,0.3512784903194184,0.3953089998682303
2019,MT,Montana,1080577.0,6220,575.6183964678131,4032,283,20,343,35,177,193,892,245,0.5479951017501322,0.3978071408490301,0.23426561486186523,0.6118683248389729,0.1919767638486865,0.3362105638731457,0.46244284781188766,0.29535864978902954,0.27693159789531985
2020,MT,Montana,1080577.0,5514,510.2829321741996,3383,307,34,304,32,114,125,1025,190,0.6657155507453141,0.457560175870035,0.2527814272172424,0.78125,0.19272873045730674,0.2893827010067472,0.46403712296983757,0.43091839482897926,0.4657534246575342
2010,NE,Nebraska,1937552.0,15703,810.455667770465,8796,358,78,869,54,500,1440,2814,794,0.8569140572484057,0.6263121063680895,0.3720527981024879,1.3892728780757533,0.9468762945574339,1.0435285458942278,0.8039102193067079,0.4033764099499514,0.8577083791510886
2011,NE,Nebraska,1937552.0,16028,827.2294111332238,9737,366,89,918,75,306,1233,2606,698,0.9500133179437095,0.6928275313760008,0.3897840901853385,1.3661216508788576,0.9341050621979121,0.9386514617681073,0.5454545454545455,0.5832490862430982,0.960604425256341
2012,NE,Nebraska,1937552.0,16179,835.0227503571518,9613,369,87,860,77,335,1463,2591,784,0.917102973501038,0.6595056388625762,0.37229920734901323,1.4025040462052278,1.1727266897524689,0.9856551966910148,0.6153224473302352,0.600015584820385,0.9275053304904052
2013,NE,Nebraska,1937552.0,14991,773.7082669265135,9123,332,65,769,82,392,1381,2188,659,0.8871915907890783,0.45425936567878933,0.3735185544977657,1.3354899746696371,1.1995969493233265,0.8718315076467164,0.7928321501527011,0.6364977101606769,0.7634484378670425
2014,NE,Nebraska,1937552.0,15767,813.7588049249775,9708,354,53,732,94,332,1424,2367,703,0.9614518041086515,0.6429466572222524,0.38117455920182464,1.4822375713095917,1.257261923681376,0.9804741980474199,0.724147708683229,0.7204169221336604,0.69847127042699
2015,NE,Nebraska,1937552.0,8630,445.40740067879466,5295,250,48,406,28,179,845,1292,287,0.5562062427454214,0.40089801154586274,0.23030364912161283,0.8317453777617551,0.7724372451871218,0.3979864934200491,0.39710710799538557,0.21609940572663425,0.6694560669456067
2016,NE,Nebraska,1937552.0,14871,767.5148847618025,9119,420,58,596,100,280,1407,2241,650,1.0323563740845607,0.5941938769735725,0.3443215824927496,1.3781609760897373,1.2981620903454385,0.8231390725122205,0.5907671533462739,0.7387706855791962,0.7080942497863509
2017,NE,Nebraska,1937552.0,5543,286.08264449160595,3055,217,14,340,39,171,482,1008,217,0.3571791846961288,0.26416380590655664,0.1883510420244413,0.620391683797191,0.42051264155223256,0.2617706310240419,0.35522871743736756,0.27345393352965924,0.18099547511312217
2018,NE,Nebraska,1937552.0,13555,699.5941270221392,7715,467,72,515,68,301,1372,2248,797,1.0276294460124913,0.6255022769890168,0.34526451284182863,1.5050480704855254,1.3489730303715575,1.0116010458710938,0.7106095660796071,0.5555101707376848,0.9487415996837528
2019,NE,Nebraska,1937552.0,13006,671.2594036185867,7439,462,63,500,69,283,1242,2234,714,1.0110455262696512,0.6494236716333989,0.34149506539630503,1.5324146162446923,1.2354152367879203,0.9798136432874532,0.7393860222077074,0.5822784810126582,0.8723345333702575
2020,NE,Nebraska,1937552.0,7649,394.7765014822828,4211,324,61,303,26,145,593,1449,537,0.8286515472032272,0.482897384305835,0.2519499093645541,1.104420731707317,0.9143050972894631,0.8178868970559118,0.590222656409004,0.3501211957985456,0.8356164383561644
2010,NV,Nevada,3138259.0,22513,717.3722755196432,12513,538,100,2521,408,880,1545,2514,1494,1.2190274668428036,0.9412176347095871,1.0793384396045709,1.2411627631423041,1.0159193577022467,1.9635159289244035,1.4148819859798056,3.047732875177411,1.0996261271167804
2011,NV,Nevada,3138259.0,20419,650.6473812390883,10895,505,376,2579,403,700,1354,2230,1377,1.062996312929723,0.955950555587105,1.0950470246056514,1.169014306009153,1.0257731177745117,1.8517522390468248,1.2477718360071302,3.1339917567462474,4.058283864004317
2012,NV,Nevada,3138259.0,21981,700.4202011369999,11974,666,264,2970,436,760,1532,1894,1485,1.1423479667847112,1.1903272506300155,1.2857309835192665,1.0252190905104985,1.2280364242657433,1.8669616927119346,1.3959554028984442,3.397490843918024,2.814498933901919
2013,NV,Nevada,3138259.0,19410,618.4957965547139,10380,744,138,2668,393,727,1416,1586,1358,1.0094320631799445,1.0179788194729498,1.2959005245774238,0.968047120578631,1.2299994788137802,1.7965814679578769,1.4703800335740145,3.050531708453,1.620859760394644
2014,NV,Nevada,3138259.0,18863,601.0657501500036,9987,851,65,2736,344,626,1513,1500,1241,0.9890831445851981,1.5456147042263753,1.4247180245576396,0.9393140502595638,1.3358407939114618,1.7308228730822872,1.3654110410713896,2.6364193746168,0.8566157090142331
2015,NV,Nevada,3138259.0,18066,575.6695033775096,8936,805,57,2677,338,619,1639,1472,1523,0.9386702521573344,1.290891597177678,1.5185292332476785,0.9476232167688108,1.4982540175878019,2.111963168915452,1.3732363120063893,2.608628540557228,0.7949790794979079
2016,NV,Nevada,3138259.0,16095,512.8639796779042,6983,900,53,2519,331,607,1635,1483,1584,0.7905411295353094,1.2732725935147982,1.4552786347302622,0.9120092492374299,1.508525243578388,2.0059266013220878,1.280698793147101,2.4453309692671397,0.6470516420461483
2017,NV,Nevada,3138259.0,16449,524.1441193986857,6538,880,60,3168,237,539,1632,1600,1795,0.7643985301287365,1.0712633603583863,1.7549885327453825,0.9847487044399857,1.4238104377868124,2.1653377082403464,1.1196975362499482,1.6617585191417754,0.7756948933419522
2018,NV,Nevada,3138259.0,16347,520.89390964863,6341,753,79,3130,289,431,1827,1638,1859,0.8446141694316537,1.008572193945888,2.0984037382425704,1.096649795131357,1.796336535341717,2.3595562663417358,1.0175173520940555,2.3609182256351606,1.0409803663196733
2019,NV,Nevada,3138259.0,17233,549.1261237520549,6492,699,76,3276,362,501,2084,1860,1883,0.8823373513298258,0.982569581107675,2.2374756684765904,1.2758689284758853,2.0729511702625008,2.584018333767891,1.3089483997387328,3.0548523206751055,1.0523400720022156
2020,NV,Nevada,3138259.0,14004,446.2346798017626,5284,574,100,2148,242,409,1399,2026,1822,1.039799281743494,0.8555033907146583,1.7861003475744623,1.5442073170731707,2.157019951278177,2.775027795969965,1.6648349411812595,3.258820360894156,1.36986301369863
2010,NH,New Hampshire,1366275.0,7689,562.7710380413899,3902,70,39,598,40,226,796,1308,710,0.3801362723264301,0.1224632610216935,0.25602712688755785,0.6457601011098385,0.5234121739359149,0.9331300599306067,0.36336741912663195,0.29879734070366776,0.4288541895755443
2011,NH,New Hampshire,1366275.0,7714,564.6008307258788,3919,86,42,580,51,225,791,1282,738,0.3823664571245145,0.1627955401593882,0.24626881514977816,0.672052170539791,0.5992515038106638,0.992442376482612,0.4010695187165776,0.3966093786453068,0.4533189422558014
2012,NH,New Hampshire,1366275.0,7800,570.8953175605204,3950,95,51,592,40,218,815,1286,753,0.37683935767492976,0.16979142463941663,0.2562803845937393,0.6961096886993142,0.653296139540849,0.9466815855973649,0.40041878662086955,0.3116964076989013,0.5437100213219616
