State,Year,Crime,Arrests,Population,Crime Rate Per Capita
MA,2017,Embezzlement,127,6893574,1.842295447905542e-05
MA,2018,Embezzlement,113,6893574,1.6392077607348524e-05
MA,2019,Embezzlement,86,6893574,1.2475386497628081e-05
MA,2020,Embezzlement,46,6893574,6.67288114989409e-06
MA,2021,Embezzlement,35,6893574,5.077192179267242e-06
MA,2017,Forgery and Counterfeiting,467,6893574,6.774424993479434e-05
MA,2018,Forgery and Counterfeiting,448,6893574,6.49880598946207e-05
MA,2019,Forgery and Counterfeiting,457,6893574,6.629362359786085e-05
MA,2020,Forgery and Counterfeiting,254,6893574,3.684590895811084e-05
MA,2021,Forgery and Counterfeiting,201,6893574,2.9157589372363307e-05
MA,2017,Fraud,1313,6893574,0.00019046723803936826
MA,2018,Fraud,1175,6893574,0.000170448594589686
MA,2019,Fraud,1073,6893574,0.0001556522059529643
MA,2020,Fraud,615,6893574,8.921351972141012e-05
MA,2021,Fraud,648,6893574,9.400058663329066e-05
MA,2017,Larceny - Theft,11036,6893574,0.001600911225439808
MA,2018,Larceny - Theft,9556,6893574,0.0013862185275736504
MA,2019,Larceny - Theft,8558,6893574,0.0012414460191476873
MA,2020,Larceny - Theft,4946,6893574,0.000717479786247308
MA,2021,Larceny - Theft,4347,6893574,0.0006305872686649915
MA,2017,Vandalism,2612,6893574,0.00037890359920702963
MA,2018,Vandalism,2454,6893574,0.00035598370308348036
MA,2019,Vandalism,2154,6893574,0.0003124649129754754
MA,2020,Vandalism,2051,6893574,0.0002975234617050604
MA,2021,Vandalism,1979,6893574,0.00028707895207913923
MA,2017,"Stolen Property: Buying, Receiving, Possessing",1218,6893574,0.00017668628783850003
MA,2018,"Stolen Property: Buying, Receiving, Possessing",979,6893574,0.00014201631838578943
MA,2019,"Stolen Property: Buying, Receiving, Possessing",905,6893574,0.00013128168349248154
MA,2020,"Stolen Property: Buying, Receiving, Possessing",841,6893574,0.00012199767493610716
MA,2021,"Stolen Property: Buying, Receiving, Possessing",681,6893574,9.87876535451712e-05
MI,2017,Motor Vehicle Theft,1289,9966555,0.00012933255272258066
MI,2018,Motor Vehicle Theft,1213,9966555,0.00012170704922613682
MI,2019,Motor Vehicle Theft,1268,9966555,0.00012722550570382646
MI,2020,Motor Vehicle Theft,1197,9966555,0.00012010168006899074
MI,2021,Motor Vehicle Theft,1254,9966555,0.00012582080769132364
MI,2017,Arson,242,9966555,2.4281208501834386e-05
MI,2018,Arson,208,9966555,2.0869799042898975e-05
MI,2019,Arson,220,9966555,2.2073825910758533e-05
MI,2020,Arson,192,9966555,1.92644298857529e-05
MI,2021,Arson,196,9966555,1.966577217503942e-05
MI,2017,Burglary,3221,9966555,0.0003231808784479692
MI,2018,Burglary,3056,9966555,0.0003066255090149003
MI,2019,Burglary,2584,9966555,0.0002592671188790911
MI,2020,Burglary,2374,9966555,0.0002381966486915489
MI,2021,Burglary,2083,9966555,0.00020899899714595465
MI,2017,Embezzlement,1187,9966555,0.00011909832434577444
MI,2018,Embezzlement,1171,9966555,0.00011749295518862837
MI,2019,Embezzlement,1157,9966555,0.00011608825717612555
MI,2020,Embezzlement,655,9966555,6.571979987066745e-05
MI,2021,Embezzlement,615,9966555,6.170637697780225e-05
MI,2017,Forgery and Counterfeiting,661,9966555,6.632181330459723e-05
MI,2018,Forgery and Counterfeiting,708,9966555,7.103758520371382e-05
MI,2019,Forgery and Counterfeiting,702,9966555,7.043557176978404e-05
MI,2020,Forgery and Counterfeiting,502,9966555,5.0368457305458105e-05
MI,2021,Forgery and Counterfeiting,281,9966555,2.8194295822377944e-05
MI,2017,Fraud,3988,9966555,0.0004001382624186592
MI,2018,Fraud,3847,9966555,0.00038599094672130943
MI,2019,Fraud,3794,9966555,0.00038067316138826304
MI,2020,Fraud,2236,9966555,0.000224350339711164
MI,2021,Fraud,1604,9966555,0.00016093825800389403
MI,2017,Larceny - Theft,20106,9966555,0.0020173470170986867
MI,2018,Larceny - Theft,18896,9966555,0.0018959409745895146
MI,2019,Larceny - Theft,18215,9966555,0.0018276124498384848
MI,2020,Larceny - Theft,11269,9966555,0.001130681564492445
MI,2021,Larceny - Theft,9690,9966555,0.0009722516957965917
MI,2017,Vandalism,2845,9966555,0.0002854547032550365
MI,2018,Vandalism,2898,9966555,0.0002907724885880828
MI,2019,Vandalism,3030,9966555,0.00030401678413453795
MI,2020,Vandalism,2673,9966555,0.0002681969848157162
MI,2021,Vandalism,2785,9966555,0.0002794345689157387
MI,2017,"Stolen Property: Buying, Receiving, Possessing",1809,9966555,0.0001815070503298281
MI,2018,"Stolen Property: Buying, Receiving, Possessing",1997,9966555,0.0002003701379262945
MI,2019,"Stolen Property: Buying, Receiving, Possessing",2210,9966555,0.0002217416148308016
MI,2020,"Stolen Property: Buying, Receiving, Possessing",2134,9966555,0.00021411611133435776
MI,2021,"Stolen Property: Buying, Receiving, Possessing",2156,9966555,0.0002163234939254336
MN,2017,Motor Vehicle Theft,1523,5657342,0.0002692076950624516
MN,2018,Motor Vehicle Theft,1610,5657342,0.0002845859415958943
MN,2019,Motor Vehicle Theft,1605,5657342,0.00028370213432385736
MN,2020,Motor Vehicle Theft,1248,5657342,0.00022059829510041995
MN,2021,Motor Vehicle Theft,913,5657342,0.00016138320787394505
MN,2017,Arson,97,5657342,1.7145861077516614e-05
MN,2018,Arson,99,5657342,1.749938398633139e-05
MN,2019,Arson,105,5657342,1.855995271277572e-05
MN,2020,Arson,134,5657342,2.3686034890589963e-05
MN,2021,Arson,127,5657342,2.244870470973825e-05
MN,2017,Burglary,2287,5657342,0.00040425344622969586
MN,2018,Burglary,2045,5657342,0.00036147717426310803
MN,2019,Burglary,2071,5657342,0.0003660729720777001
MN,2020,Burglary,1981,5657342,0.0003501644411810352
MN,2021,Burglary,1756,5657342,0.0003103931139393729
MN,2017,Embezzlement,22,5657342,3.888751996962531e-06
MN,2018,Embezzlement,16,5657342,2.8281832705182046e-06
MN,2019,Embezzlement,26,5657342,4.595797814592082e-06
MN,2020,Embezzlement,51,5657342,9.014834174776777e-06
MN,2021,Embezzlement,63,5657342,1.113597162766543e-05
MN,2017,Forgery and Counterfeiting,1420,5657342,0.0002510012652584907
MN,2018,Forgery and Counterfeiting,1092,5657342,0.00019302350821286744
MN,2019,Forgery and Counterfeiting,1115,5657342,0.00019708902166423736
MN,2020,Forgery and Counterfeiting,930,5657342,0.00016438815259887065
MN,2021,Forgery and Counterfeiting,649,5657342,0.00011471818391039467
MN,2017,Fraud,2640,5657342,0.00046665023963550375
MN,2018,Fraud,3495,5657342,0.0006177812831538202
MN,2019,Fraud,4627,5657342,0.0008178752495429833
MN,2020,Fraud,3056,5657342,0.0005401830046689771
MN,2021,Fraud,2391,5657342,0.0004226366374880642
MN,2017,Larceny - Theft,22669,5657342,0.004007005409961074
MN,2018,Larceny - Theft,20179,5657342,0.003566869388486678
MN,2019,Larceny - Theft,22381,5657342,0.003956098111091746
MN,2020,Larceny - Theft,16054,5657342,0.0028377283890562034
MN,2021,Larceny - Theft,12515,5657342,0.002212169601908458
MN,2017,Vandalism,3113,5657342,0.0005502584075701982
MN,2018,Vandalism,2690,5657342,0.00047548831235587314
MN,2019,Vandalism,2705,5657342,0.00047813973417198393
MN,2020,Vandalism,2533,5657342,0.00044773676401391323
MN,2021,Vandalism,2228,5657342,0.00039382452041966
MN,2017,"Stolen Property: Buying, Receiving, Possessing",2022,5657342,0.0003574116608117381
MN,2018,"Stolen Property: Buying, Receiving, Possessing",1982,5657342,0.0003503412026354426
MN,2019,"Stolen Property: Buying, Receiving, Possessing",2012,5657342,0.0003556440462676642
MN,2020,"Stolen Property: Buying, Receiving, Possessing",2383,5657342,0.0004212225458528051
MN,2021,"Stolen Property: Buying, Receiving, Possessing",2049,5657342,0.0003621842200807376
MS,2017,Motor Vehicle Theft,375,2966786,0.0001263994100012606
MS,2018,Motor Vehicle Theft,334,2966786,0.00011257974117445613
MS,2019,Motor Vehicle Theft,404,2966786,0.0001361742977080248
MS,2020,Motor Vehicle Theft,297,2966786,0.00010010833272099841
MS,2021,Motor Vehicle Theft,275,2966786,9.269290066759113e-05
MS,2017,Arson,44,2966786,1.483086410681458e-05
MS,2018,Arson,38,2966786,1.280847354679441e-05
MS,2019,Arson,37,2966786,1.2471408453457715e-05
MS,2020,Arson,24,2966786,8.08956224008068e-06
MS,2021,Arson,25,2966786,8.426627333417375e-06
MS,2017,Burglary,1333,2966786,0.00044930776941781443
MS,2018,Burglary,1048,2966786,0.00035324421781685636
MS,2019,Burglary,1137,2966786,0.0003832430111238222
MS,2020,Burglary,743,2966786,0.00025043936434916437
MS,2021,Burglary,594,2966786,0.00020021666544199683
MS,2017,Embezzlement,403,2966786,0.00013583723261468807
MS,2018,Embezzlement,298,2966786,0.00010044539781433511
MS,2019,Embezzlement,340,2966786,0.0001146021317344763
MS,2020,Embezzlement,177,2966786,5.9660521520595014e-05
MS,2021,Embezzlement,216,2966786,7.280606016072611e-05
MS,2017,Forgery and Counterfeiting,368,2966786,0.00012403995434790376
MS,2018,Forgery and Counterfeiting,314,2966786,0.00010583843930772222
MS,2019,Forgery and Counterfeiting,335,2966786,0.00011291680626779282
MS,2020,Forgery and Counterfeiting,129,2966786,4.348139704043365e-05
MS,2021,Forgery and Counterfeiting,118,2966786,3.977368101373001e-05
MS,2017,Fraud,918,2966786,0.000309425755683086
MS,2018,Fraud,757,2966786,0.00025515827565587813
MS,2019,Fraud,801,2966786,0.0002699891397626927
MS,2020,Fraud,369,2966786,0.00012437701944124045
MS,2021,Fraud,471,2966786,0.00015875765896158334
MS,2017,Larceny - Theft,7345,2966786,0.002475743110558025
MS,2018,Larceny - Theft,6309,2966786,0.002126543673861209
MS,2019,Larceny - Theft,6497,2966786,0.0021899119114085074
MS,2020,Larceny - Theft,3484,2966786,0.0011743347851850454
MS,2021,Larceny - Theft,3268,2966786,0.0011015287250243193
MS,2017,Vandalism,705,2966786,0.00023763089080236998
MS,2018,Vandalism,589,2966786,0.00019853133997531336
MS,2019,Vandalism,638,2966786,0.0002150475295488114
MS,2020,Vandalism,386,2966786,0.00013010712602796426
MS,2021,Vandalism,674,2966786,0.00022718187290893244
MS,2017,"Stolen Property: Buying, Receiving, Possessing",853,2966786,0.0002875165246162008
MS,2018,"Stolen Property: Buying, Receiving, Possessing",712,2966786,0.00023999034645572683
MS,2019,"Stolen Property: Buying, Receiving, Possessing",682,2966786,0.00022987839365562598
MS,2020,"Stolen Property: Buying, Receiving, Possessing",504,2966786,0.0001698808070416943
MS,2021,"Stolen Property: Buying, Receiving, Possessing",582,2966786,0.00019617188432195649
MO,2017,Motor Vehicle Theft,2562,6151548,0.0004164805346556672
MO,2018,Motor Vehicle Theft,2470,6151548,0.0004015249494923879
MO,2019,Motor Vehicle Theft,2338,6151548,0.00038006693599724816
MO,2020,Motor Vehicle Theft,1986,6151548,0.0003228455666768755
MO,2021,Motor Vehicle Theft,1965,6151548,0.0003194317918026487
MO,2017,Arson,130,6151548,2.1132892078546734e-05
MO,2018,Arson,216,6151548,3.511311299204688e-05
MO,2019,Arson,120,6151548,1.95072849955816e-05
MO,2020,Arson,126,6151548,2.048264924536068e-05
MO,2021,Arson,140,6151548,2.2758499161511866e-05
MO,2017,Burglary,3952,6151548,0.0006424399191878207
MO,2018,Burglary,3443,6151548,0.0005596965186648954
MO,2019,Burglary,3114,6151548,0.0005062140456353426
MO,2020,Burglary,2707,6151548,0.0004400518373586616
MO,2021,Burglary,2204,6151548,0.0003582838010855154
MO,2017,Embezzlement,302,6151548,4.9093333905547023e-05
MO,2018,Embezzlement,249,6151548,4.047761636583182e-05
MO,2019,Embezzlement,238,6151548,3.868944857457017e-05
MO,2020,Embezzlement,205,6151548,3.3324945200785236e-05
MO,2021,Embezzlement,171,6151548,2.7797881118703778e-05
MO,2017,Forgery and Counterfeiting,1280,6151548,0.00020807770661953706
MO,2018,Forgery and Counterfeiting,1437,6151548,0.00023359973782208966
MO,2019,Forgery and Counterfeiting,945,6151548,0.0001536198693402051
MO,2020,Forgery and Counterfeiting,765,6151548,0.0001243589418468327
MO,2021,Forgery and Counterfeiting,738,6151548,0.00011996980272282684
MO,2017,Fraud,2015,6151548,0.00032755982721747437
MO,2018,Fraud,2221,6151548,0.0003610473331265561
MO,2019,Fraud,2005,6151548,0.00032593422013450925
MO,2020,Fraud,1261,6151548,0.0002049890531619033
MO,2021,Fraud,1276,6151548,0.000207427463786351
MO,2017,Larceny - Theft,25662,6151548,0.004171632896305125
MO,2018,Larceny - Theft,22165,6151548,0.003603158099392218
MO,2019,Larceny - Theft,18801,6151548,0.003056303876682747
MO,2020,Larceny - Theft,14575,6151548,0.002369322323421682
MO,2021,Larceny - Theft,10827,6151548,0.00176004478872635
MO,2017,Vandalism,3951,6151548,0.0006422773584795242
MO,2018,Vandalism,3596,6151548,0.000584568307034262
MO,2019,Vandalism,3168,6151548,0.0005149923238833542
MO,2020,Vandalism,3542,6151548,0.0005757900287862503
MO,2021,Vandalism,3265,6151548,0.000530760712588116
MO,2017,"Stolen Property: Buying, Receiving, Possessing",2954,6151548,0.0004802043323079004
MO,2018,"Stolen Property: Buying, Receiving, Possessing",2905,6151548,0.00047223885760137125
MO,2019,"Stolen Property: Buying, Receiving, Possessing",3493,6151548,0.0005678245540797211
MO,2020,"Stolen Property: Buying, Receiving, Possessing",3067,6151548,0.0004985736923454064
MO,2021,"Stolen Property: Buying, Receiving, Possessing",2076,6151548,0.0003374760304235617
MT,2017,Motor Vehicle Theft,255,1080577,0.00023598503392169184
MT,2018,Motor Vehicle Theft,365,1080577,0.0003377824995349707
MT,2019,Motor Vehicle Theft,283,1080577,0.00026189711607779915
MT,2020,Motor Vehicle Theft,307,1080577,0.00028410747221160545
MT,2021,Motor Vehicle Theft,318,1080577,0.00029428721877293337
MT,2017,Arson,37,1080577,3.42409657062847e-05
MT,2018,Arson,30,1080577,2.7762945167257865e-05
MT,2019,Arson,20,1080577,1.8508630111505243e-05
MT,2020,Arson,34,1080577,3.146467118955891e-05
MT,2021,Arson,51,1080577,4.7197006784338366e-05
MT,2017,Burglary,281,1080577,0.00026004625306664863
MT,2018,Burglary,329,1080577,0.00030446696533426124
MT,2019,Burglary,343,1080577,0.0003174230064123149
MT,2020,Burglary,304,1080577,0.0002813311776948797
MT,2021,Burglary,298,1080577,0.0002757785886614281
MT,2017,Embezzlement,36,1080577,3.3315534200709433e-05
MT,2018,Embezzlement,43,1080577,3.979355473973627e-05
MT,2019,Embezzlement,35,1080577,3.2390102695134175e-05
MT,2020,Embezzlement,32,1080577,2.9613808178408388e-05
MT,2021,Embezzlement,28,1080577,2.5912082156107338e-05
MT,2017,Forgery and Counterfeiting,109,1080577,0.00010087203410770357
MT,2018,Forgery and Counterfeiting,116,1080577,0.0001073500546467304
MT,2019,Forgery and Counterfeiting,177,1080577,0.00016380137648682139
MT,2020,Forgery and Counterfeiting,114,1080577,0.00010549919163557988
MT,2021,Forgery and Counterfeiting,91,1080577,8.421426700734885e-05
MT,2017,Fraud,260,1080577,0.00024061219144956816
MT,2018,Fraud,205,1080577,0.00018971345864292872
MT,2019,Fraud,193,1080577,0.0001786082805760256
MT,2020,Fraud,125,1080577,0.00011567893819690776
MT,2021,Fraud,146,1080577,0.00013511299981398828
MT,2017,Larceny - Theft,4434,1080577,0.004103363295720712
MT,2018,Larceny - Theft,3864,1080577,0.0035758673375428126
MT,2019,Larceny - Theft,4032,1080577,0.0037313398304794567
MT,2020,Larceny - Theft,3383,1080577,0.0031307347833611117
MT,2021,Larceny - Theft,3062,1080577,0.0028336712700714525
MT,2017,Vandalism,937,1080577,0.0008671293207240206
MT,2018,Vandalism,814,1080577,0.0007533012455382634
MT,2019,Vandalism,892,1080577,0.0008254849029731338
MT,2020,Vandalism,1025,1080577,0.0009485672932146436
MT,2021,Vandalism,848,1080577,0.0007847659167278222
MT,2017,"Stolen Property: Buying, Receiving, Possessing",99,1080577,9.161771905195094e-05
MT,2018,"Stolen Property: Buying, Receiving, Possessing",115,1080577,0.00010642462314115514
MT,2019,"Stolen Property: Buying, Receiving, Possessing",245,1080577,0.0002267307188659392
MT,2020,"Stolen Property: Buying, Receiving, Possessing",190,1080577,0.0001758319860592998
MT,2021,"Stolen Property: Buying, Receiving, Possessing",230,1080577,0.00021284924628231028
NE,2017,Motor Vehicle Theft,217,1937552,0.00011199699414518939
NE,2018,Motor Vehicle Theft,467,1937552,0.00024102578924333385
NE,2019,Motor Vehicle Theft,462,1937552,0.00023844521334137096
NE,2020,Motor Vehicle Theft,324,1937552,0.0001672213184471952
NE,2021,Motor Vehicle Theft,207,1937552,0.00010683584234126361
NE,2017,Arson,14,1937552,7.22561252549609e-06
NE,2018,Arson,72,1937552,3.7160292988265603e-05
NE,2019,Arson,63,1937552,3.2515256364732404e-05
NE,2020,Arson,61,1937552,3.148302600394725e-05
NE,2021,Arson,49,1937552,2.5289643839236314e-05
NE,2017,Burglary,340,1937552,0.00017547916133347648
NE,2018,Burglary,515,1937552,0.0002657993179021776
NE,2019,Burglary,500,1937552,0.00025805759019628894
NE,2020,Burglary,303,1937552,0.0001563828996589511
NE,2021,Burglary,245,1937552,0.00012644821919618158
NE,2017,Embezzlement,39,1937552,2.0128492035310537e-05
NE,2018,Embezzlement,68,1937552,3.5095832266695294e-05
NE,2019,Embezzlement,69,1937552,3.5611947447087875e-05
NE,2020,Embezzlement,26,1937552,1.3418994690207025e-05
NE,2021,Embezzlement,21,1937552,1.0838418788244135e-05
NE,2017,Forgery and Counterfeiting,171,1937552,8.825569584713081e-05
NE,2018,Forgery and Counterfeiting,301,1937552,0.00015535066929816594
NE,2019,Forgery and Counterfeiting,283,1937552,0.00014606059605109953
NE,2020,Forgery and Counterfeiting,145,1937552,7.48367011569238e-05
NE,2021,Forgery and Counterfeiting,141,1937552,7.277224043535347e-05
NE,2017,Fraud,482,1937552,0.0002487675169492225
NE,2018,Fraud,1372,1937552,0.0007081100274986168
NE,2019,Fraud,1242,1937552,0.0006410150540475817
NE,2020,Fraud,593,1937552,0.0003060563019727987
NE,2021,Fraud,409,1937552,0.00021109110878056434
NE,2017,Larceny - Theft,3055,1937552,0.0015767318760993253
NE,2018,Larceny - Theft,7715,1937552,0.003981828616728738
NE,2019,Larceny - Theft,7439,1937552,0.0038393808269403867
NE,2020,Larceny - Theft,4211,1937552,0.0021733610246331453
NE,2021,Larceny - Theft,2369,1937552,0.001222676862350017
NE,2017,Vandalism,1008,1937552,0.0005202441018357185
NE,2018,Vandalism,2248,1937552,0.001160226925522515
NE,2019,Vandalism,2234,1937552,0.001153001312997019
NE,2020,Vandalism,1449,1937552,0.0007478508963888453
NE,2021,Vandalism,1328,1937552,0.0006854009595613434
NE,2017,"Stolen Property: Buying, Receiving, Possessing",217,1937552,0.00011199699414518939
NE,2018,"Stolen Property: Buying, Receiving, Possessing",797,1937552,0.00041134379877288453
NE,2019,"Stolen Property: Buying, Receiving, Possessing",714,1937552,0.0003685062388003006
NE,2020,"Stolen Property: Buying, Receiving, Possessing",537,1937552,0.0002771538518708143
NE,2021,"Stolen Property: Buying, Receiving, Possessing",233,1937552,0.00012025483703147064
NV,2017,Motor Vehicle Theft,880,3138259,0.00028041025294598055
NV,2018,Motor Vehicle Theft,753,3138259,0.00023994195507764018
NV,2019,Motor Vehicle Theft,699,3138259,0.00022273496228322775
NV,2020,Motor Vehicle Theft,574,3138259,0.00018290396044431004
NV,2021,Motor Vehicle Theft,702,3138259,0.00022369090632736176
NV,2017,Arson,60,3138259,1.911888088268049e-05
NV,2018,Arson,79,3138259,2.5173193162195983e-05
NV,2019,Arson,76,3138259,2.4217249118061956e-05
NV,2020,Arson,100,3138259,3.1864801471134155e-05
NV,2021,Arson,126,3138259,4.014964985362904e-05
NV,2017,Burglary,3168,3138259,0.00100947691060553
NV,2018,Burglary,3130,3138259,0.000997368286046499
NV,2019,Burglary,3276,3138259,0.0010438908961943548
NV,2020,Burglary,2148,3138259,0.0006844559355999616
NV,2021,Burglary,1751,3138259,0.000557952673759559
NV,2017,Embezzlement,237,3138259,7.551957948658794e-05
NV,2018,Embezzlement,289,3138259,9.20892762515777e-05
NV,2019,Embezzlement,362,3138259,0.00011535058132550564
NV,2020,Embezzlement,242,3138259,7.711281956014466e-05
NV,2021,Embezzlement,164,3138259,5.2258274412660015e-05
NV,2017,Forgery and Counterfeiting,539,3138259,0.00017175127992941308
NV,2018,Forgery and Counterfeiting,431,3138259,0.00013733729434058822
NV,2019,Forgery and Counterfeiting,501,3138259,0.0001596426553703821
NV,2020,Forgery and Counterfeiting,409,3138259,0.00013032703801693868
NV,2021,Forgery and Counterfeiting,263,3138259,8.380442786908283e-05
NV,2017,Fraud,1632,3138259,0.0005200335600089094
NV,2018,Fraud,1827,3138259,0.000582169922877621
NV,2019,Fraud,2084,3138259,0.0006640624626584357
NV,2020,Fraud,1399,3138259,0.0004457885725811668
NV,2021,Fraud,955,3138259,0.0003043088540493312
NV,2017,Larceny - Theft,6538,3138259,0.002083320720182751
NV,2018,Larceny - Theft,6341,3138259,0.002020547061284617
NV,2019,Larceny - Theft,6492,3138259,0.0020686629115060293
NV,2020,Larceny - Theft,5284,3138259,0.0016837361097347288
NV,2021,Larceny - Theft,4704,3138259,0.0014989202612021506
NV,2017,Vandalism,1600,3138259,0.0005098368235381465
NV,2018,Vandalism,1638,3138259,0.0005219454480971774
NV,2019,Vandalism,1860,3138259,0.0005926853073630953
NV,2020,Vandalism,2026,3138259,0.0006455808778051779
NV,2021,Vandalism,2120,3138259,0.0006755337911880441
NV,2017,"Stolen Property: Buying, Receiving, Possessing",1795,3138259,0.0005719731864068581
NV,2018,"Stolen Property: Buying, Receiving, Possessing",1859,3138259,0.0005923666593483839
NV,2019,"Stolen Property: Buying, Receiving, Possessing",1883,3138259,0.0006000142117014561
NV,2020,"Stolen Property: Buying, Receiving, Possessing",1822,3138259,0.0005805766828040643
NV,2021,"Stolen Property: Buying, Receiving, Possessing",1837,3138259,0.0005853564030247344
NH,2017,Motor Vehicle Theft,167,1366275,0.000122230151323855
NH,2018,Motor Vehicle Theft,166,1366275,0.00012149823425005946
NH,2019,Motor Vehicle Theft,154,1366275,0.000112715229364513
NH,2020,Motor Vehicle Theft,143,1366275,0.00010466414155276208
NH,2021,Motor Vehicle Theft,121,1366275,8.856196592926021e-05
NH,2017,Arson,30,1366275,2.195751221386617e-05
NH,2018,Arson,23,1366275,1.6834092697297397e-05
NH,2019,Arson,15,1366275,1.0978756106933085e-05
NH,2020,Arson,22,1366275,1.610217562350186e-05
NH,2021,Arson,13,1366275,9.514921959342006e-06
NH,2017,Burglary,378,1366275,0.00027666465389471375
NH,2018,Burglary,326,1366275,0.0002386049660573457
NH,2019,Burglary,249,1366275,0.0001822473513750892
NH,2020,Burglary,234,1366275,0.0001712685952681561
NH,2021,Burglary,176,1366275,0.00012881740498801487
NH,2017,Embezzlement,136,1366275,9.95407220361933e-05
NH,2018,Embezzlement,103,1366275,7.538745860094051e-05
NH,2019,Embezzlement,83,1366275,6.074911712502973e-05
NH,2020,Embezzlement,62,1366275,4.537885857532342e-05
NH,2021,Embezzlement,44,1366275,3.220435124700372e-05
NH,2017,Forgery and Counterfeiting,326,1366275,0.0002386049660573457
NH,2018,Forgery and Counterfeiting,247,1366275,0.00018078351722749812
NH,2019,Forgery and Counterfeiting,244,1366275,0.0001785877660061115
NH,2020,Forgery and Counterfeiting,165,1366275,0.00012076631717626393
NH,2021,Forgery and Counterfeiting,123,1366275,9.00258000768513e-05
NH,2017,Fraud,876,1366275,0.0006411593566448921
NH,2018,Fraud,783,1366275,0.000573091068781907
NH,2019,Fraud,750,1366275,0.0005489378053466543
NH,2020,Fraud,456,1366275,0.0003337541856507658
NH,2021,Fraud,318,1366275,0.0002327496294669814
NH,2017,Larceny - Theft,3309,1366275,0.0024219135971894385
NH,2018,Larceny - Theft,3206,1366275,0.002346526138588498
NH,2019,Larceny - Theft,3065,1366275,0.002243325831183327
NH,2020,Larceny - Theft,2325,1366275,0.001701707196574628
NH,2021,Larceny - Theft,1761,1366275,0.0012889059669539441
NH,2017,Vandalism,1274,1366275,0.0009324623520155167
NH,2018,Vandalism,1275,1366275,0.0009331942690893122
NH,2019,Vandalism,1185,1366275,0.0008673217324477137
NH,2020,Vandalism,1010,1366275,0.0007392362445334944
NH,2021,Vandalism,944,1366275,0.0006909297176629888
NH,2017,"Stolen Property: Buying, Receiving, Possessing",536,1366275,0.0003923075515544089
NH,2018,"Stolen Property: Buying, Receiving, Possessing",566,1366275,0.00041426506376827504
NH,2019,"Stolen Property: Buying, Receiving, Possessing",480,1366275,0.0003513201954218587
NH,2020,"Stolen Property: Buying, Receiving, Possessing",370,1366275,0.0002708093173043494
NH,2021,"Stolen Property: Buying, Receiving, Possessing",324,1366275,0.00023714113190975462
NJ,2017,Motor Vehicle Theft,497,8882371,5.595352862428286e-05
NJ,2018,Motor Vehicle Theft,589,8882371,6.631112346016621e-05
NJ,2019,Motor Vehicle Theft,649,8882371,7.306607661400318e-05
NJ,2020,Motor Vehicle Theft,589,8882371,6.631112346016621e-05
NJ,2021,Motor Vehicle Theft,102,8882371,1.1483420361522841e-05
NJ,2017,Arson,135,8882371,1.5198644596133171e-05
NJ,2018,Arson,144,8882371,1.6211887569208716e-05
NJ,2019,Arson,121,8882371,1.362248886023788e-05
NJ,2020,Arson,159,8882371,1.790062585766796e-05
NJ,2021,Arson,15,8882371,1.6887382884592414e-06
NJ,2017,Burglary,4055,8882371,0.0004565222506468149
NJ,2018,Burglary,3338,8882371,0.0003758005604584632
NJ,2019,Burglary,3310,8882371,0.0003726482489866726
NJ,2020,Burglary,2783,8882371,0.00031331724378547127
NJ,2021,Burglary,262,8882371,2.949662877175475e-05
NJ,2017,Embezzlement,273,8882371,3.0735036849958194e-05
NJ,2018,Embezzlement,248,8882371,2.7920473035859456e-05
NJ,2019,Embezzlement,212,8882371,2.386750114355728e-05
NJ,2020,Embezzlement,107,8882371,1.2046333124342589e-05
NJ,2021,Embezzlement,22,8882371,2.4768161564068874e-06
NJ,2017,Forgery and Counterfeiting,1034,8882371,0.0001164103593511237
NJ,2018,Forgery and Counterfeiting,924,8882371,0.00010402627856908926
NJ,2019,Forgery and Counterfeiting,950,8882371,0.00010695342493575195
NJ,2020,Forgery and Counterfeiting,580,8882371,6.529788048709066e-05
NJ,2021,Forgery and Counterfeiting,54,8882371,6.079457838453269e-06
NJ,2017,Fraud,3536,8882371,0.00039809190586612516
NJ,2018,Fraud,3752,8882371,0.00042240973721993825
NJ,2019,Fraud,3890,8882371,0.00043794612947376324
NJ,2020,Fraud,1939,8882371,0.00021829756942149794
NJ,2021,Fraud,90,8882371,1.0132429730755448e-05
NJ,2017,Larceny - Theft,20691,8882371,0.0023294455951006774
NJ,2018,Larceny - Theft,17766,8882371,0.0020001416288511252
NJ,2019,Larceny - Theft,18210,8882371,0.002050128282189519
NJ,2020,Larceny - Theft,12600,8882371,0.0014185401623057628
NJ,2021,Larceny - Theft,1237,8882371,0.00013926461752160544
NJ,2017,Vandalism,3365,8882371,0.0003788402893776898
NJ,2018,Vandalism,2975,8882371,0.00033493309387774953
NJ,2019,Vandalism,3073,8882371,0.0003459661840290166
NJ,2020,Vandalism,2833,8882371,0.0003189463714136687
NJ,2021,Vandalism,367,8882371,4.131779679096944e-05
NJ,2017,"Stolen Property: Buying, Receiving, Possessing",2628,8882371,0.0002958669481380591
NJ,2018,"Stolen Property: Buying, Receiving, Possessing",2420,8882371,0.0002724497772047576
NJ,2019,"Stolen Property: Buying, Receiving, Possessing",2488,8882371,0.0002801053907791062
NJ,2020,"Stolen Property: Buying, Receiving, Possessing",2454,8882371,0.00027627758399193186
